account_id,customer_id,product,balance,interest_rate,open_date,status
ACC03301,CUST1634,Investment Fund,-309.27,3.22,2015-09-26,Dormant
ACC03302,CUST1634,Mortgage,71982.91,4.71,2019-01-30,Active
ACC03303,CUST1634,Current Account,166611.15,3.85,2018-03-03,Active
ACC03304,CUST1635,Savings Account,230920.45,2.92,2017-01-27,Active
ACC03305,CUST1635,Investment Fund,10090.07,4.67,2015-10-13,Active
ACC03306,CUST1636,Mortgage,1171.83,0.87,2019-05-25,Active
ACC03307,CUST1636,Savings Account,59920.63,0.73,2015-03-30,Active
ACC03308,CUST1636,Current Account,161551.63,0.37,2018-05-26,Active
ACC03309,CUST1637,Credit Card,163557.63,1.29,2019-04-29,Active
ACC03310,CUST1637,Investment Fund,249125.68,1.21,2018-08-24,Active
ACC03311,CUST1638,Investment Fund,244735.33,1.73,2019-06-07,Active
ACC03312,CUST1638,Savings Account,168650.19,4.19,2015-05-16,Active
ACC03313,CUST1639,Personal Loan,91832.22,0.23,2017-01-13,Active
ACC03314,CUST1640,Savings Account,167731.79,5.48,2021-06-16,Active
ACC03315,CUST1640,Credit Card,117028.48,1.23,2021-09-10,Active
ACC03316,CUST1641,Current Account,148934.87,1.39,2016-10-02,Active
ACC03317,CUST1641,Credit Card,47549.39,4.83,2019-03-22,Active
ACC03318,CUST1642,Current Account,45211.02,4.7,2018-06-05,Dormant
ACC03319,CUST1642,Current Account,115656.21,5.16,2018-03-05,Active
ACC03320,CUST1643,Savings Account,68814.17,4.31,2021-04-27,Active
ACC03321,CUST1643,Credit Card,241155.97,0.78,2016-12-21,Active
ACC03322,CUST1644,Credit Card,80148.21,4.0,2021-08-24,Active
ACC03323,CUST1644,Personal Loan,182186.98,1.76,2019-04-11,Active
ACC03324,CUST1644,Credit Card,142410.63,5.36,2017-11-18,Active
ACC03325,CUST1645,Savings Account,113371.24,2.03,2016-02-22,Active
ACC03326,CUST1645,Mortgage,178912.22,1.3,2017-12-29,Active
ACC03327,CUST1645,Investment Fund,89481.33,2.31,2016-05-04,Active
ACC03328,CUST1646,Credit Card,153874.45,1.47,2020-05-08,Active
ACC03329,CUST1646,Investment Fund,56721.47,0.98,2018-10-29,Active
ACC03330,CUST1646,Investment Fund,116697.63,3.96,2017-08-06,Active
ACC03331,CUST1647,Personal Loan,73188.8,2.55,2019-11-30,Active
ACC03332,CUST1647,Current Account,28124.16,1.61,2020-12-06,Active
ACC03333,CUST1648,Savings Account,41987.71,1.04,2021-04-07,Dormant
ACC03334,CUST1648,Investment Fund,86479.68,4.09,2020-04-25,Active
ACC03335,CUST1648,Personal Loan,43138.25,2.8,2017-01-02,Active
ACC03336,CUST1649,Credit Card,121048.05,1.59,2018-03-03,Active
ACC03337,CUST1649,Personal Loan,224270.85,4.81,2016-06-04,Active
ACC03338,CUST1649,Personal Loan,149217.53,0.83,2016-11-08,Active
ACC03339,CUST1650,Savings Account,70344.29,2.32,2019-10-16,Active
ACC03340,CUST1650,Savings Account,171183.84,0.23,2015-04-24,Active
ACC03341,CUST1650,Savings Account,149495.11,1.31,2019-09-18,Active
ACC03342,CUST1651,Mortgage,78085.84,2.65,2021-05-10,Active
ACC03343,CUST1651,Current Account,103000.48,5.38,2020-08-22,Active
ACC03344,CUST1651,Mortgage,61271.07,2.96,2015-08-23,Active
ACC03345,CUST1652,Savings Account,131614.62,5.41,2017-04-09,Active
ACC03346,CUST1652,Credit Card,246291.28,1.83,2017-07-17,Active
ACC03347,CUST1653,Savings Account,160501.33,5.16,2016-12-10,Active
ACC03348,CUST1653,Credit Card,212158.56,3.6,2015-05-10,Dormant
ACC03349,CUST1653,Savings Account,94050.5,5.45,2017-07-31,Active
ACC03350,CUST1654,Investment Fund,70004.91,1.36,2020-01-25,Active
ACC03351,CUST1654,Savings Account,248114.35,4.21,2020-11-05,Active
ACC03352,CUST1655,Personal Loan,141311.0,2.9,2016-03-03,Active
ACC03353,CUST1655,Credit Card,146681.73,1.49,2019-11-19,Active
ACC03354,CUST1656,Credit Card,199448.46,5.0,2016-04-13,Dormant
ACC03355,CUST1656,Investment Fund,181638.3,1.93,2016-02-02,Active
ACC03356,CUST1657,Investment Fund,246224.78,3.5,2019-03-27,Active
ACC03357,CUST1658,Investment Fund,61176.2,0.22,2020-10-12,Active
ACC03358,CUST1658,Investment Fund,134896.69,0.86,2019-08-07,Active
ACC03359,CUST1658,Personal Loan,248277.06,4.57,2020-10-16,Active
ACC03360,CUST1659,Investment Fund,222646.62,3.39,2021-06-20,Active
ACC03361,CUST1660,Personal Loan,80893.78,2.02,2020-12-08,Active
ACC03362,CUST1661,Current Account,155596.91,4.54,2020-03-11,Active
ACC03363,CUST1661,Credit Card,98391.92,1.09,2021-12-20,Active
ACC03364,CUST1662,Savings Account,210606.8,2.85,2016-11-28,Active
ACC03365,CUST1662,Savings Account,31805.73,4.85,2015-03-13,Active
ACC03366,CUST1662,Savings Account,44590.08,4.35,2017-03-14,Active
ACC03367,CUST1663,Personal Loan,168169.01,2.32,2015-09-05,Active
ACC03368,CUST1663,Personal Loan,174033.39,1.81,2021-04-15,Dormant
ACC03369,CUST1663,Investment Fund,7733.22,1.16,2021-05-06,Dormant
ACC03370,CUST1664,Credit Card,111991.62,1.01,2021-11-08,Active
ACC03371,CUST1665,Mortgage,212917.03,4.01,2015-06-19,Active
ACC03372,CUST1665,Current Account,41022.15,2.34,2015-12-16,Active
ACC03373,CUST1666,Savings Account,64414.8,3.99,2015-03-03,Active
ACC03374,CUST1666,Savings Account,40697.16,1.36,2015-11-19,Active
ACC03375,CUST1666,Credit Card,161671.09,1.86,2020-01-28,Active
ACC03376,CUST1667,Current Account,150587.26,5.12,2019-03-08,Active
ACC03377,CUST1668,Current Account,68939.07,2.51,2017-06-20,Active
ACC03378,CUST1668,Current Account,115967.66,3.22,2018-02-21,Active
ACC03379,CUST1668,Current Account,69905.76,0.37,2016-01-01,Active
ACC03380,CUST1669,Investment Fund,66069.68,0.78,2019-02-25,Active
ACC03381,CUST1669,Mortgage,32896.08,2.93,2020-08-07,Active
ACC03382,CUST1670,Investment Fund,65255.46,2.6,2019-05-11,Active
ACC03383,CUST1671,Credit Card,78051.37,2.2,2019-10-23,Active
ACC03384,CUST1671,Credit Card,137310.98,3.73,2021-07-01,Active
ACC03385,CUST1672,Savings Account,14784.45,0.75,2018-09-21,Active
ACC03386,CUST1672,Credit Card,94073.46,0.23,2019-03-01,Active
ACC03387,CUST1672,Investment Fund,94518.94,4.95,2021-10-17,Active
ACC03388,CUST1673,Personal Loan,137472.65,4.49,2015-12-25,Active
ACC03389,CUST1673,Personal Loan,142032.64,5.02,2015-06-16,Active
ACC03390,CUST1673,Savings Account,172532.23,4.27,2015-11-28,Active
ACC03391,CUST1674,Personal Loan,68356.6,2.25,2015-09-09,Active
ACC03392,CUST1674,Personal Loan,207867.54,2.67,2015-10-15,Active
ACC03393,CUST1674,Investment Fund,142180.28,0.53,2021-07-31,Active
ACC03394,CUST1675,Current Account,180448.75,1.31,2020-11-20,Active
ACC03395,CUST1675,Mortgage,26200.19,3.64,2018-11-21,Active
ACC03396,CUST1675,Investment Fund,166947.23,0.5,2015-03-19,Active
ACC03397,CUST1676,Mortgage,146516.56,4.1,2021-02-02,Active
ACC03398,CUST1677,Current Account,222437.84,4.81,2017-06-16,Active
ACC03399,CUST1677,Investment Fund,221854.46,2.73,2021-12-02,Active
ACC03400,CUST1677,Savings Account,127985.9,1.12,2020-12-15,Active
ACC03401,CUST1678,Investment Fund,194978.92,0.02,2017-11-20,Active
ACC03402,CUST1678,Investment Fund,74015.88,2.76,2021-06-29,Active
ACC03403,CUST1679,Investment Fund,182690.66,1.93,2020-01-09,Dormant
ACC03404,CUST1679,Investment Fund,73267.47,3.19,2021-07-28,Dormant
ACC03405,CUST1679,Current Account,114203.98,1.46,2021-02-16,Active
ACC03406,CUST1680,Credit Card,91953.63,2.8,2020-01-29,Active
ACC03407,CUST1680,Investment Fund,199544.49,3.81,2020-07-11,Active
ACC03408,CUST1680,Credit Card,124035.07,1.58,2017-08-22,Active
ACC03409,CUST1681,Personal Loan,247986.7,2.81,2015-08-28,Active
ACC03410,CUST1682,Personal Loan,186494.57,4.63,2018-11-23,Active
ACC03411,CUST1682,Credit Card,208777.74,1.62,2020-11-17,Active
ACC03412,CUST1683,Investment Fund,162931.6,1.02,2019-11-01,Active
ACC03413,CUST1683,Savings Account,119114.68,5.32,2016-05-10,Active
ACC03414,CUST1683,Mortgage,-11.64,2.3,2018-05-01,Active
ACC03415,CUST1684,Personal Loan,9045.65,1.49,2020-04-22,Active
ACC03416,CUST1684,Investment Fund,195030.76,0.09,2021-05-02,Active
ACC03417,CUST1685,Savings Account,55367.79,1.5,2020-06-11,Active
ACC03418,CUST1685,Credit Card,91032.21,5.26,2020-02-14,Active
ACC03419,CUST1685,Investment Fund,93004.53,4.06,2016-05-15,Active
ACC03420,CUST1686,Personal Loan,146278.07,4.42,2020-09-15,Active
ACC03421,CUST1686,Current Account,192012.61,4.18,2021-07-27,Active
ACC03422,CUST1687,Savings Account,137190.08,3.79,2019-07-22,Active
ACC03423,CUST1687,Personal Loan,249217.94,5.03,2020-12-25,Active
ACC03424,CUST1688,Current Account,159837.42,3.39,2020-08-09,Active
ACC03425,CUST1688,Mortgage,187012.55,5.46,2015-07-10,Active
ACC03426,CUST1688,Current Account,78978.79,0.9,2016-08-14,Active
ACC03427,CUST1689,Savings Account,68045.64,1.23,2020-12-16,Active
ACC03428,CUST1689,Investment Fund,242948.02,0.58,2019-06-04,Active
ACC03429,CUST1690,Current Account,40886.36,1.16,2018-05-31,Active
ACC03430,CUST1691,Mortgage,145828.18,4.94,2020-01-01,Active
ACC03431,CUST1691,Savings Account,63609.68,2.91,2018-11-10,Active
ACC03432,CUST1692,Investment Fund,63615.01,2.92,2015-06-19,Active
ACC03433,CUST1692,Mortgage,99658.41,1.57,2015-12-25,Active
ACC03434,CUST1693,Personal Loan,240487.64,1.51,2021-01-16,Active
ACC03435,CUST1693,Mortgage,5499.26,5.46,2018-05-08,Active
ACC03436,CUST1693,Current Account,38423.7,1.02,2021-03-16,Active
ACC03437,CUST1694,Savings Account,237110.48,3.96,2019-06-30,Active
ACC03438,CUST1694,Investment Fund,149074.85,1.77,2020-01-17,Active
ACC03439,CUST1695,Personal Loan,80418.37,0.15,2017-04-01,Active
ACC03440,CUST1695,Savings Account,150965.29,1.93,2019-11-15,Active
ACC03441,CUST1696,Personal Loan,66956.16,4.6,2016-06-18,Dormant
ACC03442,CUST1696,Personal Loan,9015.63,3.68,2016-08-29,Active
ACC03443,CUST1697,Personal Loan,233788.14,3.19,2017-01-22,Active
ACC03444,CUST1697,Mortgage,54615.44,0.12,2016-01-16,Active
ACC03445,CUST1698,Personal Loan,242098.98,2.25,2016-07-09,Active
ACC03446,CUST1699,Mortgage,219166.49,1.79,2016-11-06,Active
ACC03447,CUST1700,Current Account,79480.02,3.15,2019-01-01,Active
ACC03448,CUST1700,Mortgage,7446.64,2.42,2021-10-30,Active
ACC03449,CUST1701,Credit Card,73039.73,3.48,2021-10-13,Active
ACC03450,CUST1701,Investment Fund,38511.91,3.06,2020-12-25,Active
ACC03451,CUST1702,Current Account,49374.46,3.58,2018-02-01,Active
ACC03452,CUST1702,Personal Loan,143691.1,3.91,2019-03-01,Active
ACC03453,CUST1703,Credit Card,243976.6,2.71,2017-04-18,Active
ACC03454,CUST1703,Personal Loan,46167.72,0.09,2018-10-01,Active
ACC03455,CUST1703,Mortgage,181300.43,2.16,2017-07-11,Active
ACC03456,CUST1704,Investment Fund,182383.71,3.47,2015-12-18,Active
ACC03457,CUST1704,Personal Loan,123607.78,3.99,2016-10-13,Active
ACC03458,CUST1704,Savings Account,221327.45,4.26,2019-05-21,Active
ACC03459,CUST1705,Savings Account,30796.04,3.42,2017-12-03,Active
ACC03460,CUST1705,Personal Loan,76360.57,3.79,2015-06-30,Active
ACC03461,CUST1705,Personal Loan,179590.59,0.88,2020-03-10,Active
ACC03462,CUST1706,Investment Fund,191704.73,2.29,2017-08-10,Active
ACC03463,CUST1706,Current Account,148878.16,0.49,2020-12-07,Active
ACC03464,CUST1706,Investment Fund,62091.49,3.24,2019-08-14,Dormant
ACC03465,CUST1707,Investment Fund,32210.89,1.12,2016-01-05,Active
ACC03466,CUST1707,Credit Card,183388.39,3.72,2018-02-17,Active
ACC03467,CUST1708,Investment Fund,225901.09,1.28,2016-08-11,Dormant
ACC03468,CUST1709,Current Account,142575.48,2.35,2019-10-19,Active
ACC03469,CUST1709,Credit Card,193747.83,5.19,2016-06-13,Active
ACC03470,CUST1709,Credit Card,244768.05,4.13,2020-08-15,Active
ACC03471,CUST1710,Savings Account,233962.49,0.95,2021-01-07,Dormant
ACC03472,CUST1710,Current Account,67587.84,3.58,2019-04-06,Active
ACC03473,CUST1711,Investment Fund,32951.4,3.44,2020-06-18,Active
ACC03474,CUST1711,Personal Loan,8140.58,0.3,2021-08-12,Active
ACC03475,CUST1711,Investment Fund,194018.73,3.14,2018-01-26,Active
ACC03476,CUST1712,Personal Loan,120217.6,0.67,2016-07-11,Active
ACC03477,CUST1713,Investment Fund,193456.79,4.99,2017-10-22,Active
ACC03478,CUST1713,Savings Account,235505.34,4.98,2016-04-23,Active
ACC03479,CUST1713,Current Account,227057.68,1.61,2019-07-03,Active
ACC03480,CUST1714,Investment Fund,192601.28,2.7,2015-04-07,Active
ACC03481,CUST1715,Personal Loan,42127.39,2.24,2015-07-07,Active
ACC03482,CUST1716,Personal Loan,234323.84,4.09,2019-01-28,Active
ACC03483,CUST1716,Credit Card,156683.47,4.96,2016-12-30,Active
ACC03484,CUST1717,Mortgage,216699.62,0.52,2018-12-23,Active
ACC03485,CUST1717,Current Account,205110.61,2.27,2016-07-29,Active
ACC03486,CUST1718,Credit Card,132508.83,2.31,2015-04-01,Active
ACC03487,CUST1719,Personal Loan,201104.36,5.41,2017-06-19,Active
ACC03488,CUST1720,Savings Account,110292.93,3.75,2016-01-12,Active
ACC03489,CUST1720,Personal Loan,148558.58,3.5,2017-02-18,Active
ACC03490,CUST1721,Credit Card,146514.48,3.07,2019-07-31,Active
ACC03491,CUST1721,Savings Account,204451.64,1.97,2016-03-20,Active
ACC03492,CUST1722,Personal Loan,159653.55,1.54,2016-12-22,Active
ACC03493,CUST1723,Investment Fund,227398.54,1.75,2016-03-15,Active
ACC03494,CUST1724,Savings Account,194963.35,1.13,2016-05-19,Active
ACC03495,CUST1724,Credit Card,15789.09,1.6,2017-08-30,Active
ACC03496,CUST1725,Savings Account,194000.58,3.15,2019-12-09,Active
ACC03497,CUST1725,Personal Loan,140576.71,0.8,2020-06-29,Active
ACC03498,CUST1725,Mortgage,120976.34,4.97,2015-11-24,Active
ACC03499,CUST1726,Savings Account,43983.97,4.7,2015-07-27,Active
ACC03500,CUST1727,Current Account,72089.2,0.76,2016-01-21,Active
ACC03501,CUST1727,Credit Card,18794.65,2.3,2015-03-30,Active
ACC03502,CUST1727,Current Account,100972.68,0.5,2016-09-23,Active
ACC03503,CUST1728,Credit Card,38561.73,5.46,2019-08-24,Active
ACC03504,CUST1729,Mortgage,76971.39,0.74,2021-01-31,Active
ACC03505,CUST1729,Savings Account,61680.32,3.83,2018-09-27,Active
ACC03506,CUST1730,Current Account,11495.82,0.91,2021-08-09,Active
ACC03507,CUST1730,Investment Fund,89465.46,3.0,2017-08-13,Active
ACC03508,CUST1730,Credit Card,220693.47,4.95,2018-03-23,Active
ACC03509,CUST1731,Mortgage,156102.94,0.55,2020-10-02,Active
ACC03510,CUST1731,Savings Account,87522.4,5.07,2018-09-05,Active
ACC03511,CUST1731,Savings Account,166135.54,4.75,2016-08-20,Active
ACC03512,CUST1732,Current Account,239896.3,4.02,2020-07-17,Active
ACC03513,CUST1733,Current Account,181717.49,0.13,2016-09-01,Active
ACC03514,CUST1733,Mortgage,39290.57,4.97,2019-02-01,Dormant
ACC03515,CUST1734,Current Account,65744.51,4.18,2019-05-09,Active
ACC03516,CUST1734,Credit Card,221534.35,0.36,2017-07-25,Active
ACC03517,CUST1734,Investment Fund,26188.88,0.96,2021-07-12,Active
ACC03518,CUST1735,Investment Fund,104988.57,2.17,2021-03-17,Active
ACC03519,CUST1735,Credit Card,158625.42,1.2,2021-11-23,Active
ACC03520,CUST1735,Current Account,217500.93,0.48,2018-12-16,Active
ACC03521,CUST1736,Current Account,124647.3,4.83,2018-05-18,Active
ACC03522,CUST1736,Personal Loan,79904.48,3.61,2020-04-13,Active
ACC03523,CUST1737,Personal Loan,181802.11,0.3,2018-10-25,Active
ACC03524,CUST1737,Current Account,242321.45,5.21,2020-10-19,Active
ACC03525,CUST1738,Mortgage,146788.8,1.01,2019-11-23,Active
ACC03526,CUST1739,Savings Account,199980.51,4.22,2021-12-01,Active
ACC03527,CUST1740,Mortgage,217293.68,1.64,2018-07-23,Active
ACC03528,CUST1740,Investment Fund,177200.38,3.36,2016-05-26,Active
ACC03529,CUST1741,Mortgage,208871.06,1.29,2017-01-12,Active
ACC03530,CUST1741,Credit Card,167343.32,2.72,2017-09-25,Active
ACC03531,CUST1742,Mortgage,188591.88,3.68,2020-09-09,Active
ACC03532,CUST1742,Personal Loan,44433.46,0.84,2016-12-19,Active
ACC03533,CUST1742,Current Account,40002.59,0.35,2017-06-07,Active
ACC03534,CUST1743,Current Account,108472.56,1.59,2020-08-10,Active
ACC03535,CUST1743,Savings Account,246676.08,0.78,2020-03-02,Active
ACC03536,CUST1744,Savings Account,172097.7,0.75,2015-07-25,Active
ACC03537,CUST1744,Investment Fund,128375.4,1.96,2021-06-26,Dormant
ACC03538,CUST1744,Personal Loan,222246.07,3.54,2020-02-05,Active
ACC03539,CUST1745,Current Account,26539.99,0.81,2018-04-02,Active
ACC03540,CUST1745,Personal Loan,91883.41,5.21,2016-07-01,Active
ACC03541,CUST1746,Savings Account,49431.12,5.24,2020-09-30,Active
ACC03542,CUST1746,Credit Card,93420.58,1.38,2015-10-28,Dormant
ACC03543,CUST1747,Investment Fund,194956.43,0.59,2020-02-05,Active
ACC03544,CUST1747,Mortgage,50351.11,0.91,2019-02-06,Active
ACC03545,CUST1748,Credit Card,71991.59,4.82,2018-06-10,Active
ACC03546,CUST1748,Current Account,6808.61,2.57,2019-12-30,Active
ACC03547,CUST1748,Savings Account,226936.51,2.0,2019-06-13,Active
ACC03548,CUST1749,Savings Account,64453.98,1.94,2018-11-15,Active
ACC03549,CUST1750,Credit Card,13552.57,4.47,2015-11-13,Active
ACC03550,CUST1750,Current Account,136894.39,1.85,2016-10-24,Active
ACC03551,CUST1750,Personal Loan,192227.34,3.41,2019-08-06,Active
ACC03552,CUST1751,Credit Card,217697.88,0.66,2017-04-17,Active
ACC03553,CUST1751,Credit Card,140505.21,1.43,2021-10-11,Dormant
ACC03554,CUST1752,Investment Fund,961.18,0.04,2017-05-06,Active
ACC03555,CUST1753,Investment Fund,20813.27,5.5,2017-03-13,Active
ACC03556,CUST1753,Credit Card,155407.03,4.69,2017-03-03,Active
ACC03557,CUST1753,Current Account,144029.79,3.66,2020-10-26,Active
ACC03558,CUST1754,Personal Loan,196624.51,3.16,2019-09-04,Active
ACC03559,CUST1755,Savings Account,222484.63,1.94,2016-02-15,Active
ACC03560,CUST1755,Credit Card,198706.7,1.3,2016-09-07,Active
ACC03561,CUST1756,Current Account,174961.23,4.65,2018-05-10,Dormant
ACC03562,CUST1757,Savings Account,9462.2,4.81,2015-03-25,Active
ACC03563,CUST1758,Investment Fund,123336.9,2.3,2018-12-18,Active
ACC03564,CUST1758,Personal Loan,51726.86,3.85,2020-04-26,Active
ACC03565,CUST1758,Personal Loan,96675.86,1.98,2016-02-16,Active
ACC03566,CUST1759,Savings Account,55623.66,1.17,2017-01-09,Active
ACC03567,CUST1759,Personal Loan,81510.97,1.06,2017-09-26,Active
ACC03568,CUST1759,Mortgage,93669.92,4.97,2021-07-10,Active
ACC03569,CUST1760,Current Account,116316.14,2.64,2017-08-19,Active
ACC03570,CUST1761,Personal Loan,163987.08,3.39,2016-06-12,Active
ACC03571,CUST1762,Credit Card,33485.22,2.32,2019-09-05,Active
ACC03572,CUST1762,Savings Account,223579.24,4.94,2021-09-09,Active
ACC03573,CUST1762,Credit Card,75797.61,2.82,2018-01-05,Active
ACC03574,CUST1763,Mortgage,72414.22,1.76,2016-10-11,Active
ACC03575,CUST1763,Personal Loan,107086.14,3.36,2017-02-04,Active
ACC03576,CUST1764,Mortgage,231482.98,5.06,2016-08-05,Active
ACC03577,CUST1764,Personal Loan,169053.28,0.05,2021-07-06,Active
ACC03578,CUST1765,Mortgage,106952.23,1.69,2020-04-05,Active
ACC03579,CUST1766,Savings Account,226315.26,0.7,2017-11-08,Active
ACC03580,CUST1766,Personal Loan,50867.55,2.81,2017-03-09,Active
ACC03581,CUST1767,Mortgage,195238.37,3.01,2019-06-08,Active
ACC03582,CUST1768,Savings Account,43219.27,1.89,2017-07-24,Active
ACC03583,CUST1768,Mortgage,157802.28,4.17,2020-11-16,Active
ACC03584,CUST1769,Investment Fund,97659.67,2.93,2017-11-08,Active
ACC03585,CUST1770,Credit Card,4712.65,1.06,2020-09-28,Active
ACC03586,CUST1770,Personal Loan,91965.06,0.94,2017-12-18,Active
ACC03587,CUST1770,Credit Card,242271.74,1.64,2021-01-05,Dormant
ACC03588,CUST1771,Investment Fund,6611.58,0.84,2020-07-21,Active
ACC03589,CUST1771,Personal Loan,187748.1,0.41,2018-11-13,Active
ACC03590,CUST1772,Mortgage,228514.83,1.45,2020-12-30,Active
ACC03591,CUST1772,Mortgage,127056.28,2.56,2015-10-21,Active
ACC03592,CUST1773,Savings Account,50470.42,1.62,2020-09-20,Active
ACC03593,CUST1773,Mortgage,23972.95,0.43,2016-11-15,Active
ACC03594,CUST1774,Credit Card,90024.06,4.77,2017-02-21,Active
ACC03595,CUST1774,Current Account,191498.17,3.5,2016-02-11,Active
ACC03596,CUST1774,Mortgage,30828.38,3.62,2020-11-30,Active
ACC03597,CUST1775,Current Account,189038.81,3.66,2021-09-29,Active
ACC03598,CUST1775,Credit Card,61592.3,0.82,2016-10-20,Dormant
ACC03599,CUST1776,Investment Fund,11332.1,4.35,2017-06-04,Active
ACC03600,CUST1777,Mortgage,70968.43,1.93,2021-01-19,Active
ACC03601,CUST1778,Investment Fund,24100.27,4.46,2020-02-28,Active
ACC03602,CUST1778,Personal Loan,34080.12,0.26,2017-12-10,Active
ACC03603,CUST1779,Personal Loan,178286.65,4.49,2019-11-28,Active
ACC03604,CUST1779,Savings Account,246824.69,4.6,2017-01-12,Active
ACC03605,CUST1779,Investment Fund,237674.43,5.46,2021-06-30,Active
ACC03606,CUST1780,Current Account,120460.94,0.04,2020-03-01,Active
ACC03607,CUST1780,Savings Account,159360.91,3.26,2015-07-02,Active
ACC03608,CUST1780,Current Account,142796.3,0.57,2020-04-21,Active
ACC03609,CUST1781,Savings Account,102215.62,2.15,2018-10-30,Active
ACC03610,CUST1781,Investment Fund,92527.03,2.27,2016-03-06,Dormant
ACC03611,CUST1782,Current Account,72110.52,5.23,2018-01-27,Active
ACC03612,CUST1782,Mortgage,242357.66,3.06,2018-11-05,Active
ACC03613,CUST1782,Current Account,58215.63,3.25,2015-06-14,Active
ACC03614,CUST1783,Mortgage,41897.4,0.86,2017-03-16,Active
ACC03615,CUST1783,Credit Card,248987.93,5.23,2015-12-15,Active
